target,prediction,position,log_return,strategy_return,equity_curve
1,0,0.0,0.0008604406910431004,0.0,1.0031237970737579
0,0,0.0,-0.0016139341002042499,-0.0,1.0031237970737579
0,0,0.0,0.002903208555751943,0.0,1.0031237970737579
1,1,0.0,0.0008585937683909314,0.0,1.0031237970737579
1,0,1.0,-0.000751229223978191,-0.000751229223978191,1.0023705041453854
0,0,0.0,-0.0001073645444128323,-0.0,1.0023705041453854
0,0,0.0,0.0013948407636599411,0.0,1.0023705041453854
0,0,0.0,0.001821091823113772,0.0,1.0023705041453854
0,0,0.0,0.001924606963945477,0.0,1.0023705041453854
1,0,0.0,0.0,0.0,1.0023705041453854
1,0,0.0,-0.0016035817965955113,-0.0,1.0023705041453854
1,0,0.0,-0.0003210251673500051,-0.0,1.0023705041453854
0,0,0.0,-0.00021407404650920718,-0.0,1.0023705041453854
0,0,0.0,0.0010699122496766356,0.0,1.0023705041453854
1,0,0.0,0.001602725096148951,0.0,1.0023705041453854
1,0,0.0,-0.0010681979324337883,-0.0,1.0023705041453854
1,0,0.0,-0.0005345271637152312,-0.0,1.0023705041453854
1,0,0.0,-0.0005348130358173097,-0.0,1.0023705041453854
0,0,0.0,-0.0010704849121915315,-0.0,1.0023705041453854
0,0,0.0,0.0018191431010308253,0.0,1.0023705041453854
1,0,0.0,0.004267327787093758,0.0,1.0023705041453854
1,0,0.0,-0.0005324211711843056,-0.0,1.0023705041453854
0,0,0.0,-0.0007458661945378976,-0.0,1.0023705041453854
0,0,0.0,0.0,0.0,1.0023705041453854
0,0,0.0,0.002129572056362892,0.0,1.0023705041453854
1,0,0.0,0.0,0.0,1.0023705041453854
0,0,0.0,-0.0029826723251093518,-0.0,1.0023705041453854
1,0,0.0,0.0008531002687464867,0.0,1.0023705041453854
1,0,0.0,-0.0010664891000938636,-0.0,1.0023705041453854
0,0,0.0,-0.0010676277135214676,-0.0,1.0023705041453854
0,0,0.0,0.0021341168136154343,0.0,1.0023705041453854
1,0,0.0,0.0010653529127172318,0.0,1.0023705041453854
1,0,0.0,-0.0002129798037433567,-0.0,1.0023705041453854
0,0,0.0,-0.0006392117089375247,-0.0,1.0023705041453854
1,0,0.0,0.0,0.0,1.0023705041453854
1,0,0.0,-0.0007462637752150843,-0.0,1.0023705041453854
1,1,0.0,-0.0010670581030659259,-0.0,1.0023705041453854
0,1,1.0,-0.0023515434589959964,-0.0023515434589959964,1.0000161556042424
1,1,1.0,0.0007488183628468287,0.0007488183628468287,1.000765266503697
1,1,1.0,-0.00021389089255309374,-0.00021389089255309374,1.0005512348181385
1,1,1.0,-0.0017127761146620356,-0.0017127761146620356,0.9988389813336708
1,0,1.0,-0.00021430343052272115,-0.00021430343052272115,0.9986249496481124
0,0,0.0,-0.0005359595885431985,-0.0,0.9986249496481124
1,0,0.0,0.0021421169904637482,0.0,0.9986249496481124
0,0,0.0,-0.0003210251673500051,-0.0,0.9986249496481124
0,0,0.0,0.0,0.0,0.9986249496481124
1,0,0.0,0.0008558382031673973,0.0,0.9986249496481124
0,0,0.0,-0.00021389089255309374,-0.0,0.9986249496481124
1,0,0.0,0.0010689972629759348,0.0,0.9986249496481124
1,0,0.0,-0.0011759598676920077,-0.0,0.9986249496481124
0,0,0.0,-0.003428858234683205,-0.0,0.9986249496481124
0,0,0.0,0.0007510680170438554,0.0,0.9986249496481124
0,0,0.0,0.00032171368862746213,0.0,0.9986249496481124
0,0,0.0,0.0007502630190660037,0.0,0.9986249496481124
0,1,0.0,0.00032136905920621833,0.0,0.9986249496481124
1,0,1.0,0.001284444450739562,0.001284444450739562,0.9999084520403607
0,0,0.0,-0.0012844444507396889,-0.0,0.9999084520403607
0,0,0.0,0.0,0.0,0.9999084520403607
1,0,0.0,0.0,0.0,0.9999084520403607
0,0,0.0,-0.0003213690592063397,-0.0,0.9999084520403607
0,0,0.0,0.0010708288040478368,0.0,0.9999084520403607
1,0,0.0,0.0008558382031673973,0.0,0.9999084520403607
1,0,0.0,-0.0013911092709070626,-0.0,0.9999084520403607
0,0,0.0,-0.0002141886771016795,-0.0,0.9999084520403607
1,0,0.0,0.0005353856983323337,0.0,0.9999084520403607
0,0,0.0,-0.0007496202620520068,-0.0,0.9999084520403607
1,1,0.0,0.0007496202620520502,0.0,0.9999084520403607
1,1,1.0,-0.008061039124753647,-0.008061039124753647,0.9918805509708695
0,1,1.0,-0.0005397200745721192,-0.0005397200745721192,0.9913453575662368
0,1,1.0,0.0005397200745720606,0.0005397200745720606,0.9918805509708695
1,1,1.0,0.0007551190584773214,0.0007551190584773214,0.9926298217373553
0,1,1.0,-0.00021569012453660357,-0.00021569012453660357,0.9924157443755024
1,0,1.0,0.00021569012453655787,0.00021569012453655787,0.9926298217373553
1,0,0.0,-0.0005393125656168398,-0.0,0.9926298217373553
0,0,0.0,-0.001295538097074783,-0.0,0.9926298217373553
0,0,0.0,0.0,0.0,0.9926298217373553
0,0,0.0,0.0016191605381549667,0.0,0.9926298217373553
1,0,0.0,0.0,0.0,0.9926298217373553
0,0,0.0,-0.0005394289339406457,-0.0,0.9926298217373553
1,0,0.0,0.00021580649286047213,0.0,0.9926298217373553
0,0,0.0,-0.0005396035806153153,-0.0,0.9926298217373553
0,0,0.0,0.0,0.0,0.9926298217373553
1,0,0.0,0.0035560145517378435,0.0,0.9926298217373553
0,0,0.0,-0.0005379779296001338,-0.0,0.9926298217373553
0,0,0.0,0.0005379779296000637,0.0,0.9926298217373553
1,0,0.0,0.002363670608230371,0.0,0.9926298217373553
0,0,0.0,-0.0012885822320535948,-0.0,0.9926298217373553
1,0,0.0,0.00021487904698641748,0.0,0.9926298217373553
0,0,0.0,-0.000752278758204774,-0.0,0.9926298217373553
1,0,0.0,0.00032247448130287164,0.0,0.9926298217373553
0,0,0.0,-0.0003224744813028647,-0.0,0.9926298217373553
1,1,0.0,0.0019332888828810838,0.0,0.9926298217373553
0,0,1.0,-0.00032195536934477,-0.00032195536934477,0.9923102906766056
0,0,0.0,0.0005365347104021695,0.0,0.9923102906766056
1,0,0.0,0.00021453330664156293,0.0,0.9923102906766056
0,0,0.0,-0.00021453330664166314,-0.0,0.9923102906766056
1,0,0.0,0.0005362469952690967,0.0,0.9923102906766056
1,0,0.0,-0.00462114894903314,-0.0,0.9923102906766056
0,0,0.0,-0.0016170659062555083,-0.0,0.9923102906766056
1,1,0.0,0.0005393125656168911,0.0,0.9923102906766056
0,0,1.0,-0.001834850662691655,-0.001834850662691655,0.9904912188550827
0,0,0.0,0.0,0.0,0.9904912188550827
1,0,0.0,0.0016191605381549667,0.0,0.9904912188550827
1,0,0.0,-0.003565620165823364,-0.0,0.9904912188550827
0,0,0.0,-0.0007579808876849633,-0.0,0.9904912188550827
1,0,0.0,0.0010826540439682574,0.0,0.9904912188550827
0,0,0.0,-0.0008660294436876575,-0.0,0.9904912188550827
0,1,0.0,0.00032484893916864664,0.0,0.9904912188550827
0,0,1.0,0.0005411805045190535,0.0005411805045190535,0.9910273984645139
1,0,0.0,0.001081483171724706,0.0,0.9910273984645139
1,0,0.0,-0.003790319221338934,-0.0,0.9910273984645139
0,0,0.0,-0.001085592346616409,-0.0,0.9910273984645139
0,0,0.0,0.0018448063837818273,0.0,0.9910273984645139
1,0,0.0,0.0008669679684807149,0.0,0.9910273984645139
0,0,0.0,-0.0005417668918930191,-0.0,0.9910273984645139
1,0,0.0,0.00032509535522699194,0.0,0.9910273984645139
0,0,0.0,-0.0019521593284525895,-0.0,0.9910273984645139
1,0,0.0,0.0005426488594725746,0.0,0.9910273984645139
0,0,0.0,-0.00021702420893358364,-0.0,0.9910273984645139
1,0,0.0,0.00021702420893354087,0.0,0.9910273984645139
1,0,0.0,-0.0018462088126871739,-0.0,0.9910273984645139
0,0,0.0,-0.0016318431781240706,-0.0,0.9910273984645139
0,0,0.0,0.0007618582130629967,0.0,0.9910273984645139
1,0,0.0,0.00021756720847552013,0.0,0.9910273984645139
1,0,0.0,-0.000544006800988391,-0.0,0.9910273984645139
0,0,0.0,-0.00021768561160336153,-0.0,0.9910273984645139
1,0,0.0,0.0013054034310810906,0.0,0.9910273984645139
1,0,0.0,-0.005013327509115069,-0.0,0.9910273984645139
0,0,0.0,-0.002187571539593177,-0.0,0.9910273984645139
0,0,0.0,0.0,0.0,0.9910273984645139
0,0,0.0,0.001203756505297491,0.0,0.9910273984645139
0,0,0.0,0.0003280459000763493,0.0,0.9910273984645139
1,0,0.0,0.0013111085170839074,0.0,0.9910273984645139
0,0,0.0,-0.0005460863237583533,-0.0,0.9910273984645139
0,0,0.0,0.0006552678123946449,0.0,0.9910273984645139
0,0,0.0,0.00021832722198647243,0.0,0.9910273984645139
0,0,0.0,0.0005456096038381598,0.0,0.9910273984645139
1,0,0.0,0.002723591584824924,0.0,0.9910273984645139
0,0,0.0,-0.000544125204116027,-0.0,0.9910273984645139
0,0,0.0,0.000761692412591762,0.0,0.9910273984645139
0,0,0.0,0.004124808574918804,0.0,0.9910273984645139
1,0,0.0,0.0007579808876850034,0.0,0.9910273984645139
1,0,0.0,-0.0018418083419444284,-0.0,0.9910273984645139
1,0,0.0,-0.0007593787603201909,-0.0,0.9910273984645139
1,0,0.0,-0.00010852976933791984,-0.0,0.9910273984645139
1,0,0.0,-0.0016293615725118252,-0.0,0.9910273984645139
0,0,0.0,-0.0016320207249559445,-0.0,0.9910273984645139
0,0,0.0,0.0003266172938747412,0.0,0.9910273984645139
0,1,0.0,0.0016314882003266625,0.0,0.9910273984645139
1,1,1.0,0.00021733078821022266,0.00021733078821022266,0.9912428026362915
0,0,1.0,-0.0007608644915372651,-0.0007608644915372651,0.9904888880350696
1,0,0.0,0.0,0.0,0.9904888880350696
0,0,0.0,-0.0008702688853963307,-0.0,0.9904888880350696
1,0,0.0,0.000326439592512673,0.0,0.9904888880350696
0,0,0.0,-0.0010885466416653098,-0.0,0.9904888880350696
0,0,0.0,0.00021780414367426117,0.0,0.9904888880350696
0,1,0.0,0.0010883097064666102,0.0,0.9904888880350696
0,1,1.0,0.0014130342226562926,0.0014130342226562926,0.9918894720345439
1,0,1.0,0.002928398952542962,0.002928398952542962,0.994798377264221
1,0,0.0,-0.00021662460028048795,-0.0,0.994798377264221
1,0,0.0,-0.00086696796848073,-0.0,0.994798377264221
0,0,0.0,-0.0013018628966377731,-0.0,0.994798377264221
1,0,0.0,0.00021709488120110715,0.0,0.994798377264221
1,0,0.0,-0.0027170793919895375,-0.0,0.994798377264221
1,1,0.0,-0.0007621070491525405,-0.0,0.994798377264221
0,1,1.0,-0.0008716912713448269,-0.0008716912713448269,0.9939315980388391
1,1,1.0,0.0014161127088938674,0.0014161127088938674,0.9953401142800845
1,1,1.0,-0.0007622730302033953,-0.0007622730302033953,0.9945816824578754
0,1,1.0,-0.0008718812741806389,-0.0008718812741806389,0.9937149032324938
1,1,1.0,0.0016341543043841718,0.0016341543043841718,0.9953401142800846
0,0,1.0,-0.0027250759845469756,-0.0027250759845469756,0.9926314292007666
0,0,0.0,0.0,0.0,0.9926314292007666
0,0,0.0,0.0,0.0,0.9926314292007666
0,0,0.0,0.0005456096038381598,0.0,0.9926314292007666
1,0,0.0,0.0018528490868340065,0.0,0.9926314292007666
0,0,0.0,-0.001089495415019085,-0.0,0.9926314292007666
0,0,0.0,0.0,0.0,0.9926314292007666
0,0,0.0,0.0003269732776350904,0.0,0.9926314292007666
0,0,0.0,0.00021792280489966198,0.0,0.9926314292007666
0,0,0.0,0.0003267951888101447,0.0,0.9926314292007666
0,0,0.0,0.0,0.0,0.9926314292007666
0,0,0.0,0.0007621070491526319,0.0,0.9926314292007666
1,0,0.0,0.001413802588723339,0.0,0.9926314292007666
0,0,0.0,-0.000326084769245605,-0.0,0.9926314292007666
1,0,0.0,0.0014122666913107742,0.0,0.9926314292007666
1,0,0.0,-0.00021714202162279131,-0.0,0.9926314292007666
0,0,0.0,-0.0008690399004423934,-0.0,0.9926314292007666
0,0,0.0,0.004337666831151996,0.0,0.9926314292007666
1,0,0.0,0.0016217864713852516,0.0,0.9926314292007666
0,0,0.0,-0.0010808986847986907,-0.0,0.9926314292007666
1,1,0.0,0.004316602317750174,0.0,0.9926314292007666
1,0,1.0,-0.00032309962962125295,-0.00032309962962125295,0.9923107621601321
1,0,0.0,-0.0007543053579363684,-0.0,0.9923107621601321
0,0,0.0,-0.0003234479827023712,-0.0,0.9923107621601321
1,0,0.0,0.0006467913806338771,0.0,0.9923107621601321
0,0,0.0,-0.00032334339793157,-0.0,0.9923107621601321
1,1,0.0,0.0021536504228032013,0.0,0.9923107621601321
0,0,1.0,-0.0035560145517377823,-0.0035560145517377823,0.9887883572234544
1,0,0.0,0.0,0.0,0.9887883572234544
0,0,0.0,-0.0002159229868172625,-0.0,0.9887883572234544
0,0,0.0,0.0,0.0,0.9887883572234544
0,0,0.0,0.0007555265674325093,0.0,0.9887883572234544
1,0,0.0,0.0016170659062554396,0.0,0.9887883572234544
0,0,0.0,-0.0010777533406387423,-0.0,0.9887883572234544
1,0,0.0,0.000539021864345214,0.0,0.9887883572234544
0,0,0.0,-0.0023738725270368286,-0.0,0.9887883572234544
1,0,0.0,0.0005400115296422457,0.0,0.9887883572234544
1,0,0.0,-0.00108031482930279,-0.0,0.9887883572234544
1,0,0.0,-0.0005405953851381253,-0.0,0.9887883572234544
1,1,0.0,-0.0005408877865866154,-0.0,0.9887883572234544
0,0,1.0,-0.0010826540439681915,-0.0010826540439681915,0.9877184207998851
0,0,0.0,0.001299044267020023,0.0,0.9877184207998851
0,0,0.0,0.0003244975635347866,0.0,0.9877184207998851
0,0,0.0,0.00021627322452314433,0.0,0.9877184207998851
1,0,0.0,0.0014046369899178765,0.0,0.9877184207998851
0,0,0.0,-0.005196188028913261,-0.0,0.9877184207998851
0,0,0.0,0.0008679085296582555,0.0,0.9877184207998851
1,0,0.0,0.0010838274542593388,0.0,0.9877184207998851
0,0,0.0,-0.00086696796848073,-0.0,0.9877184207998851
1,0,0.0,0.0,0.0,0.9877184207998851
1,0,0.0,-0.002062066346073573,-0.0,0.9877184207998851
1,0,0.0,-0.00010864768441919191,-0.0,0.9877184207998851
0,0,0.0,-0.0005434155574558404,-0.0,0.9877184207998851
0,0,0.0,0.001086535974820162,0.0,0.9877184207998851
0,0,0.0,0.0,0.0,0.9877184207998851
0,0,0.0,0.0003257307164906977,0.0,0.9877184207998851
1,0,0.0,0.0005426488594725746,0.0,0.9877184207998851
0,0,0.0,-0.0008683795759631995,-0.0,0.9877184207998851
0,0,0.0,0.0,0.0,0.9877184207998851
0,0,0.0,0.0005428255976916595,0.0,0.9877184207998851
1,0,0.0,0.0005425310979172151,0.0,0.9877184207998851
0,0,0.0,-0.0005425310979171572,-0.0,0.9877184207998851
1,0,0.0,0.0010847680154368034,0.0,0.9877184207998851
0,0,0.0,-0.0007592140371652822,-0.0,0.9877184207998851
0,0,0.0,0.0,0.0,0.9877184207998851
1,0,0.0,0.0003254480273704473,0.0,0.9877184207998851
1,0,0.0,-0.00010847090772473603,-0.0,0.9877184207998851
1,0,0.0,-0.00021697711964564355,-0.0,0.9877184207998851
0,0,0.0,-0.0021723644848647195,-0.0,0.9877184207998851
0,0,0.0,0.0005435337033269808,0.0,0.9877184207998851
0,1,0.0,0.000325978472629415,0.0,0.9877184207998851
1,0,1.0,0.0005430614278129944,0.0005430614278129944,0.9882549582489725
0,0,0.0,-0.0006517091122321476,-0.0,0.9882549582489725
1,0,0.0,0.0021707140304927557,0.0,0.9882549582489725
1,0,0.0,-0.0010847680154368107,-0.0,0.9882549582489725
0,0,0.0,-0.0007600383683448724,-0.0,0.9882549582489725
0,0,0.0,0.000542943487143803,0.0,0.9882549582489725
0,1,0.0,0.0,0.0,0.9882549582489725
1,1,1.0,0.0007596259791181873,0.0007596259791181873,0.9890059475886449
1,1,1.0,-0.0016284771129731084,-0.0016284771129731084,0.9873966847179181
0,1,1.0,-0.003482973292920995,-0.003482973292920995,0.9839635905937011
1,1,1.0,0.0005450148731251341,0.0005450148731251341,0.9845000115506098
0,1,1.0,-0.0016359365532880369,-0.0016359365532880369,0.982890748679883
0,1,1.0,0.0014179662476878918,0.0014179662476878918,0.9842854431678463
1,1,1.0,0.0010893767279121322,0.0010893767279121322,0.985358285081664
0,1,1.0,-0.00010888428492798218,-0.00010888428492798218,0.9852510008902823
1,0,1.0,0.002284083966830966,0.002284083966830966,0.9875039689092997
0,0,0.0,-0.001630956023107204,-0.0,0.9875039689092997
1,0,0.0,0.00021761455426721,0.0,0.9875039689092997
0,0,0.0,-0.000544125204116027,-0.0,0.9875039689092997
1,0,0.0,0.000761692412591762,0.0,0.9875039689092997
1,1,0.0,-0.0015239654427951037,-0.0,0.9875039689092997
1,1,1.0,-0.0019628029543435244,-0.0019628029543435244,0.9855675941843863
0,0,1.0,-0.0008735950343809391,-0.0008735950343809391,0.9847069831955358
0,1,0.0,0.0,0.0,0.9847069831955358
1,1,1.0,0.002291561282068843,0.002291561282068843,0.9869660870412683
1,1,1.0,-0.000654196128191755,-0.000654196128191755,0.9863206287996306
0,0,1.0,-0.0005454905538810739,-0.0005454905538810739,0.9857827469315991
0,0,0.0,0.002180179125057042,0.0,0.9857827469315991
0,0,0.0,0.0,0.0,0.9857827469315991
1,0,0.0,0.0,0.0,0.9857827469315991
0,0,0.0,-0.00021780414367432715,-0.0,0.9857827469315991
1,0,0.0,0.00032668842860232377,0.0,0.9857827469315991
1,1,0.0,-0.0010893767279122933,-0.0,0.9857827469315991
0,1,1.0,-0.0008723566438498129,-0.0008723566438498129,0.9849231677872216
1,1,1.0,0.0005453120763248191,0.0005453120763248191,0.9854604047524576
0,1,1.0,-0.0005453120763248087,-0.0005453120763248087,0.9849231677872216
1,1,1.0,0.0,0.0,0.9849231677872216
1,1,1.0,-0.001091517060034445,-0.001091517060034445,0.9838486938567497
1,1,1.0,-0.00032768757818467056,-0.00032768757818467056,0.983526351677608
1,1,1.0,-0.0010930680934017288,-0.0010930680934017288,0.9824518777471364
0,1,1.0,-0.0005469824226416902,-0.0005469824226416902,0.9819146407819004
0,1,1.0,0.0,0.0,0.9819146407819004
1,1,1.0,0.0010936658190671843,0.0010936658190671843,0.9829891147123722
1,0,1.0,-0.00010931277288046025,-0.00010931277288046025,0.9828816673193249
1,0,0.0,-0.0003280100326270112,-0.0,0.9828816673193249
0,0,0.0,-0.001970322814569743,-0.0,0.9828816673193249
0,0,0.0,0.0005477014219811523,0.0,0.9828816673193249
0,0,0.0,0.00021899660286777174,0.0,0.9828816673193249
0,0,0.0,0.0008755071312089156,0.0,0.9828816673193249
1,0,0.0,0.0,0.0,0.9828816673193249
1,0,0.0,-0.0004376577515153428,-0.0,0.9828816673193249
1,0,0.0,-0.0030689792664610723,-0.0,0.9828816673193249
0,0,0.0,-0.0036291446130256705,-0.0,0.9828816673193249
0,0,0.0,0.0,0.0,0.9828816673193249
1,0,0.0,0.0,0.0,0.9828816673193249
0,0,0.0,-0.0005510211679139282,-0.0,0.9828816673193249
0,0,0.0,0.0005510211679139861,0.0,0.9828816673193249
1,0,0.0,0.0002203234804515199,0.0,0.9828816673193249
0,0,0.0,-0.0015432847286102334,-0.0,0.9828816673193249
0,0,0.0,0.0013229612481588271,0.0,0.9828816673193249
0,0,0.0,0.0016512440966654077,0.0,0.9828816673193249
0,0,0.0,0.0,0.0,0.9828816673193249
1,0,0.0,0.0049374354095938966,0.0,0.9828816673193249
1,0,0.0,-0.001972049737168477,-0.0,0.9828816673193249
0,0,0.0,-0.005718975896649591,-0.0,0.9828816673193249
0,0,0.0,0.00659592260250311,0.0,0.9828816673193249
1,0,0.0,0.0,0.0,0.9828816673193249
1,1,0.0,-0.0010963035968273383,-0.0,0.9828816673193249
1,1,1.0,-0.0010975067975976568,-0.0010975067975976568,0.9818035397425988
1,0,1.0,-0.0032997660805191677,-0.0032997660805191677,0.9785691570124204
1,0,0.0,-0.0005510211679139282,-0.0,0.9785691570124204
1,0,0.0,-0.00033075849934144423,-0.0,0.9785691570124204
0,1,0.0,-0.0013241290959836358,-0.0,0.9785691570124204
1,1,1.0,0.002426232243690407,0.002426232243690407,0.9809462756086416
0,0,1.0,-0.0009918381584590793,-0.0009918381584590793,0.9799738180010966
0,0,0.0,0.0007715146780077061,0.0,0.9799738180010966
1,0,0.0,0.0005507177107900639,0.0,0.9799738180010966
1,0,0.0,-0.00033039423033868565,-0.0,0.9799738180010966
0,0,0.0,-0.0013226696080102145,-0.0,0.9799738180010966
1,0,0.0,0.0016530638383489636,0.0,0.9799738180010966
0,0,0.0,-0.0007710897443752484,-0.0,0.9799738180010966
0,0,0.0,0.0004406955140364802,0.0,0.9799738180010966
1,0,0.0,0.000550596421506747,0.0,0.9799738180010966
1,0,0.0,-0.00011009503445850321,-0.0,0.9799738180010966
0,0,0.0,-0.0011016175092078708,-0.0,0.9799738180010966
1,0,0.0,0.0012117125436663983,0.0,0.9799738180010966
1,0,0.0,-0.004966315595524693,-0.0,0.9799738180010966
0,1,0.0,-0.0007747595435507275,-0.0,0.9799738180010966
0,1,1.0,0.0005534609174248908,0.0005534609174248908,0.9805163453294474
0,0,1.0,0.0,0.0,0.9805163453294474
1,1,0.0,0.0007743310289904461,0.0,0.9805163453294474
0,0,1.0,-0.0005530324028645536,-0.0005530324028645536,0.9799742379342363
0,0,0.0,0.0,0.0,0.9799742379342363
0,0,0.0,0.0,0.0,0.9799742379342363
1,0,0.0,0.0005530324028645892,0.0,0.9799742379342363
0,0,0.0,-0.00022117626111866904,-0.0,0.9799742379342363
0,0,0.0,0.004083863032271967,0.0,0.9799742379342363
1,0,0.0,0.003628346564005486,0.0,0.9799742379342363
0,0,0.0,-0.0005489039639377197,-0.0,0.9799742379342363
0,0,0.0,0.0,0.0,0.9799742379342363
0,0,0.0,0.00032937853250639506,0.0,0.9799742379342363
0,0,0.0,0.0009874851560652265,0.0,0.9799742379342363
0,1,0.0,0.002190926506863357,0.0,0.9799742379342363
1,0,1.0,0.000875028322717853,0.000875028322717853,0.9808321184280894
1,0,0.0,-0.002737009686952128,-0.0,0.9808321184280894
0,0,0.0,-0.0021950142561809687,-0.0,0.9808321184280894
1,0,0.0,0.001098109388917637,0.0,0.9808321184280894
0,0,0.0,-0.0008783910224090916,-0.0,0.9808321184280894
1,1,0.0,0.0010978682730016039,0.0,0.9808321184280894
1,0,1.0,-0.0013175866395103803,-0.0013175866395103803,0.979540638138671
0,0,0.0,-0.0025302371750877263,-0.0,0.979540638138671
1,0,0.0,0.00033039423033867865,0.0,0.979540638138671
0,0,0.0,-0.0008812939752812858,-0.0,0.979540638138671
0,1,0.0,0.00044074407252141094,0.0,0.979540638138671
1,1,1.0,0.0004405499027598832,0.0004405499027598832,0.9799722697422018
0,0,1.0,-0.00352984558037822,-0.00352984558037822,0.9765192169139557
0,0,0.0,0.002428106701674245,0.0,0.9765192169139557
1,0,0.0,0.0005510211679139861,0.0,0.9765192169139557
0,0,0.0,-0.0009920568162117547,-0.0,0.9765192169139557
1,0,0.0,0.0004410356482978225,0.0,0.9765192169139557
0,0,0.0,-0.0005513249596448404,-0.0,0.9765192169139557
0,0,0.0,0.003303399565765584,0.0,0.9765192169139557
0,0,0.0,0.0005495072173323673,0.0,0.9765192169139557
0,0,0.0,0.0005492054249801098,0.0,0.9765192169139557
1,0,0.0,0.0,0.0,0.9765192169139557
1,0,0.0,-0.0018685303896890284,-0.0,0.9765192169139557
1,0,0.0,-0.0028645227536105086,-0.0,0.9765192169139557
0,0,0.0,-0.0007726217004585807,-0.0,0.9765192169139557
1,1,0.0,0.000551933549143824,0.0,0.9765192169139557
0,1,1.0,-0.0003311235724644923,-0.0003311235724644923,0.9761959219105231
1,0,1.0,0.0,0.0,0.9761959219105231
1,0,0.0,-0.002985056450557572,-0.0,0.9761959219105231
0,0,0.0,-0.0014404336000073575,-0.0,0.9761959219105231
0,0,0.0,0.0005542584945240698,0.0,0.9761959219105231
1,0,0.0,0.0,0.0,0.9761959219105231
0,1,0.0,-0.0018857336121862064,-0.0,0.9761959219105231
0,0,1.0,0.0,0.0,0.9761959219105231
0,0,0.0,0.0,0.0,0.9761959219105231
1,0,0.0,0.002993329844273848,0.0,0.9761959219105231
0,0,0.0,-0.0018836441697300077,-0.0,0.9761959219105231
0,0,0.0,0.0005543814027677607,0.0,0.9761959219105231
0,0,0.0,0.0002216665348746252,0.0,0.9761959219105231
0,0,0.0,0.0005539514622125629,0.0,0.9761959219105231
0,0,0.0,0.0005536447698749478,0.0,0.9761959219105231
1,0,0.0,0.0,0.0,0.9761959219105231
1,0,0.0,-0.0017727432993511639,-0.0,0.9761959219105231
0,0,0.0,-0.0051142124901381565,-0.0,0.9761959219105231
1,0,0.0,0.0011140123875464667,0.0,0.9761959219105231
0,0,0.0,-0.0014484582472778433,-0.0,0.9761959219105231
0,0,0.0,0.0,0.0,0.9761959219105231
0,0,0.0,0.0003344458597313016,0.0,0.9761959219105231
1,0,0.0,0.0005571613217151626,0.0,0.9761959219105231
0,0,0.0,-0.0005571613217151223,-0.0,0.9761959219105231
0,0,0.0,0.0007799389594017197,0.0,0.9761959219105231
1,0,0.0,0.0005567270602053876,0.0,0.9761959219105231
0,0,0.0,-0.0007795046978920538,-0.0,0.9761959219105231
